label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59
M,0.27715209126472473,-0.09330864995718002,-0.08797603845596313,0.3836013972759247,-0.5294684767723083,-0.14126789569854736,0.16997988522052765,-0.821995735168457,-0.19668865203857422,-0.00559568963944912,-1.0142625570297241,-0.24127764999866486,0.49590617418289185,-0.8783936500549316,-0.07095561176538467,0.6301975846290588,-1.117781162261963,-0.2076905071735382,0.536954939365387,-0.8322901129722595,-0.2931377589702606,0.4344939887523651,-0.6007876992225647,-0.3335217833518982,0.29304039478302,-0.9513555765151978,-0.09513099491596222,0.41666772961616516,-1.1560766696929932,-0.2543014883995056,0.3491300046443939,-0.8001392483711243,-0.3101712465286255,0.28259915113449097,-0.5292936563491821,-0.30857881903648376,0.08306892216205597,-0.9428125023841858,-0.13973383605480194,0.1845078319311142,-1.198530673980713,-0.2850427031517029,0.17134177684783936,-0.840049684047699,-0.2956163287162781,0.16074958443641663,-0.5703834891319275,-0.27041706442832947,-0.11879846453666687,-0.8893691301345825,-0.19111309945583344,-0.0004964933032169938,-0.8120139837265015,-0.30701345205307007,0.05208378657698631,-0.4956265985965729,-0.3224693536758423,0.0863359197974205,-0.3156796097755432,-0.3104022145271301
M,0.27932414412498474,-0.09562677890062332,-0.08810997754335403,0.3856717050075531,-0.5334349274635315,-0.14235900342464447,0.170636385679245,-0.8286346793174744,-0.19836017489433289,-0.006637279875576496,-1.0193673372268677,-0.24333928525447845,0.4962368309497833,-0.8783828616142273,-0.07577843219041824,0.631165087223053,-1.1286511421203613,-0.21356399357318878,0.5394681096076965,-0.8434066772460938,-0.29801714420318604,0.43950989842414856,-0.6129825711250305,-0.3375380039215088,0.29092589020729065,-0.9514583349227905,-0.10044512897729874,0.41276422142982483,-1.1680359840393066,-0.2596035897731781,0.3459453880786896,-0.8093865513801575,-0.3132162392139435,0.28335264325141907,-0.5381496548652649,-0.3102833330631256,0.07960448414087296,-0.9428914785385132,-0.1454419642686844,0.17954102158546448,-1.2090469598770142,-0.2892914414405823,0.16622203588485718,-0.8513414859771729,-0.29646819829940796,0.15845586359500885,-0.5842322707176208,-0.2697591185569763,-0.12322189658880234,-0.8899071216583252,-0.19720830023288727,-0.0034641751553863287,-0.8261803388595581,-0.3095492422580719,0.04962296038866043,-0.5119869112968445,-0.32114461064338684,0.08658113330602646,-0.3320520222187042,-0.3074761629104614
M,0.28043344616889954,-0.0954943373799324,-0.08875080943107605,0.38613519072532654,-0.5310453772544861,-0.1433727890253067,0.17010098695755005,-0.8210698366165161,-0.19956465065479279,-0.00807124562561512,-1.0101292133331299,-0.24476759135723114,0.49649253487586975,-0.8792410492897034,-0.07402119785547256,0.6275855898857117,-1.1196188926696777,-0.21158002316951752,0.5356085300445557,-0.8339704871177673,-0.2970866858959198,0.4357771873474121,-0.6058422327041626,-0.33792686462402344,0.29241374135017395,-0.9512153267860413,-0.09840534627437592,0.4131479263305664,-1.161805510520935,-0.25880321860313416,0.34709078073501587,-0.8029921650886536,-0.31444692611694336,0.2842606008052826,-0.5326139330863953,-0.31273600459098816,0.08248715847730637,-0.9423164129257202,-0.14309103786945343,0.1836344450712204,-1.203108787536621,-0.28860941529273987,0.17080414295196533,-0.8455929160118103,-0.2977678179740906,0.16189008951187134,-0.5807554125785828,-0.2719591557979584,-0.11855489760637283,-0.8889786601066589,-0.19452886283397675,0.0026488269213587046,-0.8211116790771484,-0.30889949202537537,0.05375593528151512,-0.508144736289978,-0.3222324252128601,0.08695971965789795,-0.33273839950561523,-0.3093346953392029
M,0.281703382730484,-0.0905575379729271,-0.09295495599508286,0.38641247153282166,-0.517173707485199,-0.1531369537115097,0.17071348428726196,-0.8143784999847412,-0.2135680764913559,-0.0032069627195596695,-1.0155149698257446,-0.2633395791053772,0.49556857347488403,-0.8769291639328003,-0.08843062818050385,0.6377031803131104,-1.1212091445922852,-0.231048122048378,0.5469232201576233,-0.8362396955490112,-0.3186552822589874,0.44499361515045166,-0.6065147519111633,-0.3602648079395294,0.28977659344673157,-0.9504894018173218,-0.11224711686372757,0.4169771373271942,-1.163218379020691,-0.27636829018592834,0.3514699339866638,-0.8021366000175476,-0.331459105014801,0.2872004210948944,-0.5283339619636536,-0.32967671751976013,0.07908652722835541,-0.9397998452186584,-0.15636993944644928,0.18460609018802643,-1.20345938205719,-0.3058609366416931,0.17345668375492096,-0.8470654487609863,-0.31491994857788086,0.16389767825603485,-0.5802207589149475,-0.2895609736442566,-0.12246973067522049,-0.8824277520179749,-0.20719237625598907,0.0015409475890919566,-0.810924768447876,-0.32652801275253296,0.05413876473903656,-0.4961576759815216,-0.3413701057434082,0.08758801966905594,-0.317658931016922,-0.32951876521110535
M,0.2789848744869232,-0.09324930608272552,-0.09065907448530197,0.38508886098861694,-0.5305436253547668,-0.14583872258663177,0.16671450436115265,-0.8201375007629395,-0.20135749876499176,-0.013918825425207615,-1.0086861848831177,-0.24653089046478271,0.49327635765075684,-0.8782888054847717,-0.08161764591932297,0.6324913501739502,-1.1207998991012573,-0.22008109092712402,0.5416292548179626,-0.8337132930755615,-0.30458003282546997,0.4392167031764984,-0.6034892201423645,-0.34430038928985596,0.28866666555404663,-0.9516242742538452,-0.10527471452951431,0.4170472025871277,-1.1606725454330444,-0.2660340666770935,0.35055238008499146,-0.8000891208648682,-0.3193033039569855,0.2833920121192932,-0.5260409712791443,-0.31581392884254456,0.07814692705869675,-0.9419916272163391,-0.1492716372013092,0.18418966233730316,-1.1993873119354248,-0.2958095371723175,0.17049576342105865,-0.8417892456054688,-0.30431777238845825,0.15873096883296967,-0.5739635825157166,-0.2784179151058197,-0.12303253263235092,-0.8866115212440491,-0.20011712610721588,0.0018979631131514907,-0.805648684501648,-0.31762608885765076,0.05103345960378647,-0.48583170771598816,-0.3320285379886627,0.08106400072574615,-0.3055841624736786,-0.31981608271598816
M,0.27957144379615784,-0.09604453295469284,-0.08465968817472458,0.395486980676651,-0.5394177436828613,-0.13505171239376068,0.18782979249954224,-0.8322127461433411,-0.18853725492954254,0.004203467164188623,-1.0122337341308594,-0.23064564168453217,0.5020392537117004,-0.8759972453117371,-0.06937357783317566,0.6424108743667603,-1.1371275186538696,-0.20692439377307892,0.5500340461730957,-0.851418673992157,-0.28859999775886536,0.4493506848812103,-0.6260209083557129,-0.3258956968784332,0.2981460690498352,-0.9496862888336182,-0.09594184905290604,0.41841354966163635,-1.1771023273468018,-0.2563106417655945,0.3518836200237274,-0.8143939971923828,-0.3066854178905487,0.2900945246219635,-0.5434735417366028,-0.30008548498153687,0.08695930242538452,-0.9419625997543335,-0.1432884782552719,0.18418702483177185,-1.2062169313430786,-0.2877669334411621,0.1693478226661682,-0.8405752778053284,-0.29134565591812134,0.16206152737140656,-0.5714194774627686,-0.2613483667373657,-0.11741723865270615,-0.8902991414070129,-0.19768066704273224,-0.0015139022143557668,-0.8246985077857971,-0.3096746802330017,0.049845077097415924,-0.5036582946777344,-0.31959041953086853,0.08606555312871933,-0.31859153509140015,-0.304618239402771
M,0.2830463647842407,-0.08834967017173767,-0.08891632407903671,0.39969348907470703,-0.5291109085083008,-0.14300920069217682,0.19142068922519684,-0.828700065612793,-0.19947968423366547,0.006129308603703976,-1.0103663206100464,-0.24396587908267975,0.5058890581130981,-0.8749331831932068,-0.07194503396749496,0.6378517746925354,-1.1273075342178345,-0.21193546056747437,0.5416963696479797,-0.8393195271492004,-0.2985818088054657,0.4401228129863739,-0.607956051826477,-0.3397321105003357,0.3054315447807312,-0.9472422003746033,-0.09717893600463867,0.4252793490886688,-1.1676937341690063,-0.25909623503685,0.3544125258922577,-0.81208735704422,-0.3149535357952118,0.29020339250564575,-0.5423797965049744,-0.3131932020187378,0.09691984951496124,-0.9417110085487366,-0.1434735655784607,0.19477897882461548,-1.2075788974761963,-0.2901290953159332,0.17783917486667633,-0.8471052646636963,-0.2982831299304962,0.17013344168663025,-0.577408492565155,-0.2717447578907013,-0.1060582771897316,-0.8930758237838745,-0.1970113217830658,0.007804210763424635,-0.8314574956893921,-0.31129419803619385,0.059497591108083725,-0.5103051662445068,-0.32400646805763245,0.09856801480054855,-0.3251986801624298,-0.3111814856529236
M,0.2766357958316803,-0.10088582336902618,-0.08162207156419754,0.3914719223976135,-0.5439697504043579,-0.13334308564662933,0.1875176578760147,-0.8412225246429443,-0.19147664308547974,0.004499067086726427,-1.0126372575759888,-0.23730522394180298,0.4975970387458801,-0.8861815929412842,-0.05887748301029205,0.6394847631454468,-1.1459994316101074,-0.199929341673851,0.5468371510505676,-0.8622990250587463,-0.2854706645011902,0.44610798358917236,-0.6335062980651855,-0.3241322338581085,0.2970331907272339,-0.9507284760475159,-0.08880703151226044,0.4146279990673065,-1.1804648637771606,-0.252722829580307,0.34690144658088684,-0.8203401565551758,-0.3060082495212555,0.2827059328556061,-0.5544294118881226,-0.3002170920372009,0.086512990295887,-0.9365485310554504,-0.14027249813079834,0.18119975924491882,-1.2146023511886597,-0.2867969274520874,0.17071522772312164,-0.8480227589607239,-0.2892865538597107,0.16265666484832764,-0.5811193585395813,-0.25633060932159424,-0.11916844546794891,-0.8819285035133362,-0.198736310005188,-0.006269230041652918,-0.8555437922477722,-0.3052441477775574,0.054342735558748245,-0.548618733882904,-0.3106217384338379,0.09463290870189667,-0.37209177017211914,-0.2921617925167084
M,0.2811605632305145,-0.09399478882551193,-0.08517608046531677,0.39923906326293945,-0.5342848300933838,-0.13703469932079315,0.19284385442733765,-0.8346983790397644,-0.1930343359708786,0.008222773671150208,-1.0166150331497192,-0.23718111217021942,0.5029577016830444,-0.8805502653121948,-0.06685180962085724,0.637920081615448,-1.1421070098876953,-0.20352116227149963,0.5515937805175781,-0.8614852428436279,-0.28695911169052124,0.45573803782463074,-0.6296911239624023,-0.32573792338371277,0.2997860014438629,-0.949489414691925,-0.09272624552249908,0.41798698902130127,-1.1708687543869019,-0.2506747841835022,0.35253462195396423,-0.8151805400848389,-0.30279287695884705,0.29163312911987305,-0.5465497374534607,-0.29914337396621704,0.08838866651058197,-0.938062846660614,-0.1393636167049408,0.18348996341228485,-1.2064621448516846,-0.2825556993484497,0.1728162318468094,-0.8425359129905701,-0.2864532172679901,0.16912826895713806,-0.5710629820823669,-0.2574748992919922,-0.11578470468521118,-0.8828052878379822,-0.19302871823310852,-0.0035468656569719315,-0.8371972441673279,-0.3032059371471405,0.053369972854852676,-0.5223321318626404,-0.3122185468673706,0.09505366533994675,-0.33827364444732666,-0.2971464991569519
M,0.27609702944755554,-0.09257004410028458,-0.08451560139656067,0.3988150954246521,-0.5368252396583557,-0.1338234841823578,0.19654689729213715,-0.8334304690361023,-0.18793654441833496,0.006322945933789015,-1.0006787776947021,-0.23003141582012177,0.49955469369888306,-0.877145528793335,-0.06034401059150696,0.6340093612670898,-1.1308075189590454,-0.19701306521892548,0.5440139770507812,-0.8480842113494873,-0.2804376482963562,0.44714781641960144,-0.6225584745407104,-0.3195570409297943,0.30005165934562683,-0.9499346613883972,-0.08713866025209427,0.4170381724834442,-1.1692421436309814,-0.24652643501758575,0.34993451833724976,-0.8145161271095276,-0.29983919858932495,0.2899584472179413,-0.5517526865005493,-0.2958671450614929,0.09122445434331894,-0.9421783089637756,-0.13514605164527893,0.18326736986637115,-1.200190782546997,-0.27943310141563416,0.17121772468090057,-0.8294484615325928,-0.28378626704216003,0.1695370227098465,-0.5606749057769775,-0.25361084938049316,-0.11089706420898438,-0.8918927311897278,-0.1905113309621811,-0.0026458678767085075,-0.8401714563369751,-0.29859212040901184,0.05444702133536339,-0.5242896676063538,-0.3072531521320343,0.0982137992978096,-0.3458048105239868,-0.2917429804801941
M,0.27608686685562134,-0.09277096390724182,-0.09086106717586517,0.39325255155563354,-0.5350993871688843,-0.14404112100601196,0.18561872839927673,-0.8296535611152649,-0.20052582025527954,-0.005757415201514959,-0.9981313943862915,-0.24400150775909424,0.49461597204208374,-0.8816397786140442,-0.0667983740568161,0.6256853342056274,-1.1253910064697266,-0.20575715601444244,0.5346198678016663,-0.8327848315238953,-0.290914922952652,0.4369427561759949,-0.6057641506195068,-0.3312612771987915,0.2942940592765808,-0.9513211846351624,-0.09153693169355392,0.412138432264328,-1.1670303344726562,-0.2544143795967102,0.34530720114707947,-0.807640016078949,-0.3085040748119354,0.2834389805793762,-0.5437100529670715,-0.30431172251701355,0.08512086421251297,-0.9413501024246216,-0.13794487714767456,0.17773130536079407,-1.201272964477539,-0.283719539642334,0.1668805629014969,-0.8319315314292908,-0.2877211570739746,0.16392619907855988,-0.5667637586593628,-0.2568352520465851,-0.11741502583026886,-0.8895184993743896,-0.1923045814037323,-0.007620914373546839,-0.8411502242088318,-0.2993493974208832,0.04997679218649864,-0.5284155011177063,-0.30704179406166077,0.09173744916915894,-0.35515230894088745,-0.29096338152885437
M,0.27526238560676575,-0.0906440019607544,-0.09117280691862106,0.38980767130851746,-0.5212793946266174,-0.14706848561763763,0.1845289021730423,-0.8107162714004517,-0.20608559250831604,0.0009181651985272765,-0.9889857172966003,-0.25237351655960083,0.49334853887557983,-0.8823229074478149,-0.0707414448261261,0.6288157105445862,-1.1172449588775635,-0.21366482973098755,0.5381609201431274,-0.824211597442627,-0.3011755049228668,0.4385060667991638,-0.596080482006073,-0.34250572323799133,0.2927539348602295,-0.9513006806373596,-0.09655140340328217,0.41586601734161377,-1.1574255228042603,-0.26358968019485474,0.3492663502693176,-0.7945559620857239,-0.3181769847869873,0.2844409644603729,-0.5291792750358582,-0.31350404024124146,0.08419018238782883,-0.9377245903015137,-0.14429770410060883,0.18313023447990417,-1.1887974739074707,-0.2946319282054901,0.17221763730049133,-0.8231588006019592,-0.2998819351196289,0.1652112752199173,-0.5618730187416077,-0.26927682757377625,-0.117844358086586,-0.8804355263710022,-0.1998041421175003,-0.006259983871132135,-0.8202463984489441,-0.31364044547080994,0.05172133818268776,-0.5102819204330444,-0.325023353099823,0.09169036895036697,-0.34083107113838196,-0.31026944518089294
M,0.2750842571258545,-0.08916167169809341,-0.09204717725515366,0.3881370723247528,-0.519036591053009,-0.14776936173439026,0.17832717299461365,-0.8082816004753113,-0.20522628724575043,-0.006264631170779467,-0.9883174896240234,-0.25091278553009033,0.4957195520401001,-0.8801159262657166,-0.07419682294130325,0.6324625611305237,-1.115432620048523,-0.2154851257801056,0.5413013696670532,-0.8262863755226135,-0.3029572665691376,0.44083279371261597,-0.5960608124732971,-0.3445075452327728,0.29249265789985657,-0.9511598348617554,-0.09870655089616776,0.4191758632659912,-1.1505519151687622,-0.26164141297340393,0.35321056842803955,-0.7935846447944641,-0.3166102170944214,0.2888394296169281,-0.5258955359458923,-0.3140275776386261,0.08239327371120453,-0.9380838871002197,-0.14468537271022797,0.18531140685081482,-1.1842520236968994,-0.29242923855781555,0.17208607494831085,-0.8217087388038635,-0.2989700138568878,0.16277991235256195,-0.5559436678886414,-0.27102017402648926,-0.1185932606458664,-0.8790408968925476,-0.19843067228794098,0.0007587215513922274,-0.8017004132270813,-0.3139483332633972,0.053622715175151825,-0.4863128960132599,-0.326936811208725,0.08786056935787201,-0.31192073225975037,-0.31368809938430786
M,0.27476397156715393,-0.091717429459095,-0.08944089710712433,0.3882698714733124,-0.5264110565185547,-0.1432124376296997,0.178801491856575,-0.8176544308662415,-0.19938749074935913,-0.007769798394292593,-0.9945132732391357,-0.24386484920978546,0.4918422996997833,-0.8819191455841064,-0.0688764899969101,0.6290987133979797,-1.1205049753189087,-0.20693905651569366,0.5385727882385254,-0.8334214687347412,-0.29234009981155396,0.4380737841129303,-0.6064236760139465,-0.3329448997974396,0.2898581326007843,-0.9524750709533691,-0.09366674721240997,0.41413334012031555,-1.1540013551712036,-0.2541130781173706,0.3483884930610657,-0.7953022122383118,-0.3082398474216461,0.2840271592140198,-0.5296533107757568,-0.30511564016342163,0.08106669038534164,-0.9397626519203186,-0.1397266834974289,0.18316484987735748,-1.189347505569458,-0.28363966941833496,0.17161354422569275,-0.8281649351119995,-0.2898027300834656,0.16257397830486298,-0.5650836229324341,-0.26196229457855225,-0.1191318929195404,-0.8824273347854614,-0.19341415166854858,0.0027598298620432615,-0.8105720281600952,-0.30372849106788635,0.05868641659617424,-0.4982416033744812,-0.315304160118103,0.0942324846982956,-0.3265617787837982,-0.30180418491363525
M,0.275760293006897,-0.09518071264028549,-0.0910506471991539,0.3874188959598541,-0.5170750021934509,-0.14748036861419678,0.1856720894575119,-0.8044654130935669,-0.20623289048671722,0.008098657242953777,-0.990088164806366,-0.2524895668029785,0.49258163571357727,-0.8825666308403015,-0.0732392966747284,0.6322245597839355,-1.114804744720459,-0.21330034732818604,0.5392593741416931,-0.8242474794387817,-0.2987937331199646,0.441060870885849,-0.6027489304542542,-0.3388891816139221,0.29027822613716125,-0.9519423246383667,-0.09769496321678162,0.41536810994148254,-1.1478575468063354,-0.25685927271842957,0.35142791271209717,-0.7906420826911926,-0.30816251039505005,0.2922113835811615,-0.5309923887252808,-0.3041912019252777,0.08114582300186157,-0.9364608526229858,-0.14353902637958527,0.18235477805137634,-1.174206018447876,-0.28853973746299744,0.17216749489307404,-0.8068694472312927,-0.2897767424583435,0.16565343737602234,-0.5432318449020386,-0.2582601308822632,-0.11878006160259247,-0.8748400211334229,-0.19729207456111908,0.002802175935357809,-0.8034229874610901,-0.30831053853034973,0.05998668447136879,-0.4916340112686157,-0.31637871265411377,0.09682799875736237,-0.31720805168151855,-0.29966866970062256
M,0.2763223648071289,-0.09769578278064728,-0.09245001524686813,0.3860802948474884,-0.519954264163971,-0.15000954270362854,0.18474921584129333,-0.8041914105415344,-0.20897452533245087,0.0071971178986132145,-0.9854642152786255,-0.256244421005249,0.4878893494606018,-0.8827980756759644,-0.08241262286901474,0.6263922452926636,-1.1127245426177979,-0.22346167266368866,0.5434707999229431,-0.8135820627212524,-0.307367742061615,0.4484196603298187,-0.5931843519210815,-0.3464966416358948,0.28495487570762634,-0.9526276588439941,-0.10630718618631363,0.4177868366241455,-1.1557787656784058,-0.26779747009277344,0.36539971828460693,-0.7943910956382751,-0.31812867522239685,0.304975301027298,-0.5327059030532837,-0.3126901090145111,0.07521256059408188,-0.9381784796714783,-0.15107151865959167,0.18339107930660248,-1.1768388748168945,-0.2985967695713043,0.17838948965072632,-0.807434618473053,-0.3019247055053711,0.1675317883491516,-0.5420379638671875,-0.27138397097587585,-0.12445497512817383,-0.8771161437034607,-0.20355115830898285,0.0014374286402016878,-0.7890204191207886,-0.31847721338272095,0.05987401679158211,-0.4728538990020752,-0.3306373953819275,0.09220490604639053,-0.2974960505962372,-0.31658560037612915
M,0.2797936201095581,-0.09630732238292694,-0.09070690721273422,0.39637842774391174,-0.5171421766281128,-0.14684417843818665,0.19985084235668182,-0.7999435663223267,-0.20547474920749664,0.021698985248804092,-0.973944902420044,-0.25190702080726624,0.4876289963722229,-0.8835386037826538,-0.0747189149260521,0.6281922459602356,-1.110613226890564,-0.21563240885734558,0.547527551651001,-0.8160423636436462,-0.30042773485183716,0.45545074343681335,-0.5977733731269836,-0.3404407203197479,0.28584110736846924,-0.9531422257423401,-0.09906956553459167,0.41598349809646606,-1.1423797607421875,-0.26187777519226074,0.36415499448776245,-0.7819671630859375,-0.31453561782836914,0.30781880021095276,-0.5259740352630615,-0.3107145130634308,0.07766710221767426,-0.93779456615448,-0.14469453692436218,0.18267807364463806,-1.164758563041687,-0.2926991283893585,0.1788346916437149,-0.7967256307601929,-0.2974422872066498,0.17264506220817566,-0.5373016595840454,-0.26765623688697815,-0.12109121680259705,-0.8766859173774719,-0.19796673953533173,0.0035979249514639378,-0.792345404624939,-0.31072860956192017,0.06531322747468948,-0.4800884425640106,-0.32277652621269226,0.10319779813289642,-0.3110562860965729,-0.30897799134254456
M,0.2805637717247009,-0.10546298325061798,-0.09014883637428284,0.39693963527679443,-0.5229734778404236,-0.1470104306936264,0.20118559896945953,-0.8005332946777344,-0.20608824491500854,0.021209387108683586,-0.9696721434593201,-0.2540839910507202,0.4735036790370941,-0.8942288160324097,-0.07735837250947952,0.6106460690498352,-1.123583436012268,-0.2170395702123642,0.5440654754638672,-0.8264839053153992,-0.3013874888420105,0.4581054449081421,-0.6015852689743042,-0.3408968150615692,0.2740699350833893,-0.9564900994300842,-0.1000620648264885,0.4055774211883545,-1.1492056846618652,-0.2588002681732178,0.368057519197464,-0.7878338694572449,-0.3091651201248169,0.3153366148471832,-0.5269072651863098,-0.3049220144748688,0.06735583394765854,-0.9376830458641052,-0.14356999099254608,0.17101314663887024,-1.170077919960022,-0.29313695430755615,0.17770597338676453,-0.797369658946991,-0.29902899265289307,0.17390865087509155,-0.5275253653526306,-0.2691281735897064,-0.13391241431236267,-0.8740949630737305,-0.19398511946201324,-0.0068298215046525,-0.801534116268158,-0.31118714809417725,0.05991426110267639,-0.48169296979904175,-0.32357272505760193,0.0983484610915184,-0.29628419876098633,-0.3085653781890869
M,0.2832016944885254,-0.10525990277528763,-0.08882233500480652,0.40254300832748413,-0.5212124586105347,-0.14501719176769257,0.20868036150932312,-0.7922226190567017,-0.2036973536014557,0.028762726113200188,-0.9567368626594543,-0.2517915964126587,0.47800499200820923,-0.892422080039978,-0.0767742246389389,0.6083438992500305,-1.1151777505874634,-0.21693949401378632,0.5409250259399414,-0.820976197719574,-0.3034798204898834,0.4551614224910736,-0.5935855507850647,-0.3448144793510437,0.27758675813674927,-0.9554017186164856,-0.1007627546787262,0.4059135913848877,-1.1423510313034058,-0.2600182294845581,0.36680206656455994,-0.7892792820930481,-0.31345948576927185,0.3142069876194,-0.5262543559074402,-0.3119056820869446,0.06990713626146317,-0.9358620643615723,-0.14532947540283203,0.17058275640010834,-1.163267970085144,-0.29470351338386536,0.17629681527614594,-0.7959202527999878,-0.30413949489593506,0.17483946681022644,-0.523779571056366,-0.27771198749542236,-0.13047659397125244,-0.8698663115501404,-0.1968560367822647,-0.00666407635435462,-0.7820338010787964,-0.3161032497882843,0.06000026687979698,-0.4645576775074005,-0.33247536420822144,0.10005445033311844,-0.2810767590999603,-0.32061120867729187
M,0.27920806407928467,-0.10557223111391068,-0.09283816814422607,0.39746201038360596,-0.5299274325370789,-0.15003933012485504,0.20147548615932465,-0.8056966662406921,-0.20779010653495789,0.017063675448298454,-0.9704211354255676,-0.25463518500328064,0.478158563375473,-0.8877501487731934,-0.0860823467373848,0.6067492365837097,-1.1138534545898438,-0.22624212503433228,0.5341832041740417,-0.8162360787391663,-0.3112035393714905,0.44668546319007874,-0.5881319642066956,-0.3515850305557251,0.2768893539905548,-0.9548541903495789,-0.10763705521821976,0.40469738841056824,-1.142220377922058,-0.2669675946235657,0.3606463372707367,-0.7856066823005676,-0.3181860148906708,0.30617979168891907,-0.5198408961296082,-0.3153079152107239,0.06881942600011826,-0.9411493539810181,-0.14978651702404022,0.17185203731060028,-1.1651643514633179,-0.29767659306526184,0.17237839102745056,-0.7978140115737915,-0.3055451214313507,0.16849373281002045,-0.5249221920967102,-0.27924951910972595,-0.13040977716445923,-0.8813155293464661,-0.1994476169347763,-0.006952148396521807,-0.7853332757949829,-0.31882524490356445,0.05586206167936325,-0.45986270904541016,-0.33572128415107727,0.0952211320400238,-0.271058052778244,-0.3250192701816559
M,0.2804318070411682,-0.1078924909234047,-0.09127682447433472,0.40194469690322876,-0.5291525721549988,-0.14632867276668549,0.2125377207994461,-0.8013942837715149,-0.20291945338249207,0.034312985837459564,-0.9634488224983215,-0.24736826121807098,0.4797957241535187,-0.8897209763526917,-0.0780448466539383,0.6028437614440918,-1.1096283197402954,-0.21671046316623688,0.5294075012207031,-0.8064442276954651,-0.3004230558872223,0.4439498782157898,-0.5833394527435303,-0.3405386209487915,0.2801454961299896,-0.9547143578529358,-0.1001947820186615,0.4015122950077057,-1.1428972482681274,-0.25916552543640137,0.3587754964828491,-0.7833319902420044,-0.3096766769886017,0.3076348602771759,-0.5235036611557007,-0.30598533153533936,0.0720362514257431,-0.9406259059906006,-0.1432253122329712,0.16652633249759674,-1.1639471054077148,-0.29051780700683594,0.16989433765411377,-0.7944167256355286,-0.29618915915489197,0.17005053162574768,-0.527030348777771,-0.26768219470977783,-0.1293351948261261,-0.8812016844749451,-0.19384178519248962,-0.012988251633942127,-0.7982034683227539,-0.3092210590839386,0.051927439868450165,-0.477638304233551,-0.32299959659576416,0.09416551887989044,-0.2947952151298523,-0.31028982996940613
M,0.27923721075057983,-0.1052054688334465,-0.09339703619480133,0.3991890549659729,-0.525048553943634,-0.15087397396564484,0.20316168665885925,-0.8001790046691895,-0.2085193395614624,0.020756825804710388,-0.9616358876228333,-0.25487643480300903,0.47140488028526306,-0.8897218108177185,-0.08878330141305923,0.6019841432571411,-1.1101571321487427,-0.22944314777851105,0.5311195254325867,-0.8064152598381042,-0.3135513365268707,0.44500041007995605,-0.584834635257721,-0.3537762761116028,0.2709157466888428,-0.9563363194465637,-0.10966067016124725,0.3979555666446686,-1.1401658058166504,-0.27057042717933655,0.3585258424282074,-0.7789026498794556,-0.3202575147151947,0.30719518661499023,-0.5176428556442261,-0.3160935938358307,0.06350750476121902,-0.9434903264045715,-0.15110507607460022,0.16430513560771942,-1.1637341976165771,-0.2996717095375061,0.16781850159168243,-0.7974486947059631,-0.30645278096199036,0.16538241505622864,-0.5302108526229858,-0.2791267931461334,-0.13631375133991241,-0.8855572938919067,-0.2001025229692459,-0.014267864637076855,-0.7913853526115417,-0.31851130723953247,0.05071389675140381,-0.46746036410331726,-0.33492311835289,0.09209716320037842,-0.2808694541454315,-0.32401925325393677
M,0.27905505895614624,-0.10380040854215622,-0.09289956837892532,0.40106576681137085,-0.5238271355628967,-0.15034732222557068,0.2108737975358963,-0.7998366355895996,-0.20907177031040192,0.03518038988113403,-0.96876460313797,-0.2561871409416199,0.4778839349746704,-0.8911776542663574,-0.08664995431900024,0.608555793762207,-1.1176832914352417,-0.2300111949443817,0.5374321341514587,-0.8131835460662842,-0.3159206807613373,0.45102548599243164,-0.5893681645393372,-0.3568868339061737,0.2771802842617035,-0.954584538936615,-0.10926749557256699,0.4034239649772644,-1.1454981565475464,-0.27389368414878845,0.3637479841709137,-0.7814838886260986,-0.3242933750152588,0.31339365243911743,-0.5184175372123718,-0.3194202780723572,0.06859934329986572,-0.9365128874778748,-0.1528797596693039,0.1701074242591858,-1.168737530708313,-0.30606111884117126,0.17293372750282288,-0.7986673712730408,-0.3117026388645172,0.1716056913137436,-0.5295895338058472,-0.28217506408691406,-0.13442650437355042,-0.8727904558181763,-0.20380207896232605,-0.018492860719561577,-0.7880906462669373,-0.3271196782588959,0.04868631437420845,-0.46727630496025085,-0.3436650335788727,0.09392301738262177,-0.28134050965309143,-0.3313901424407959
